date,temp,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,traffic_volume,speed_avg,seconds_zone
2018-02-18 10:00:00,284.14,1020,82,1.54,0,,,,,90,380.0,14.875095238095238,3.7528095238095243
2018-02-18 11:00:00,283.75,1020,96,2.22,42,0.3,,,,90,608.0,17.8064,5.1813
2018-02-18 11:00:00,283.75,1020,96,2.22,42,0.3,,,,90,608.0,17.8064,5.1813
2018-02-18 12:00:00,283.92,1020,92,1.5,10,,,,,90,698.0,18.34957142857143,3.0550476190476186
2018-02-18 13:00:00,283.91,1020,100,1.79,49,,,,,90,833.0,17.64973913043478,3.3680000000000003
2018-02-18 14:00:00,283.85,1020,100,2.06,90,,,,,90,921.0,17.46013043478261,3.224217391304348
2018-02-18 15:00:00,284.38,1021,100,1.15,67,,,,,90,939.0,17.94290476190476,3.733571428571429
2018-02-18 16:00:00,285.04,1021,94,2.06,130,,,,,90,906.0,17.64991304347826,3.6529130434782613
2018-02-18 17:00:00,285.75,1020,100,1.13,138,,,,,90,877.0,17.243565217391303,3.238608695652174
2018-02-18 18:00:00,287.82,1020,86,2.1,140,,,,,90,907.0,16.817863636363636,4.349318181818182
2018-02-18 19:00:00,288.53,1018,88,1.54,90,,,,,90,895.0,26.089952380952376,0.8341904761904761
2018-02-18 20:00:00,290.78,1017,82,2.57,160,,,,,90,760.0,22.201238095238093,1.162904761904762
2018-02-18 21:00:00,293.26,1016,83,3.09,130,,,,,90,670.0,22.062136363636366,0.8301818181818182
2018-02-18 22:00:00,296.3,1014,78,1.54,0,,,,,90,431.0,25.026999999999997,0.6478499999999999
2018-02-18 23:00:00,296.81,1014,73,3.91,153,,,,,20,338.0,33.092473684210525,0.6761578947368421
2018-02-19 00:00:00,296.99,1013,64,3.1,160,,,,,90,368.0,28.689380952380947,1.0829047619047618
2018-02-19 01:00:00,296.12,1013,69,3.6,150,,,,,75,166.0,33.76385,0.69615
2018-02-19 02:00:00,295.16,1013,69,4.63,150,,,,,1,122.0,29.778842105263163,0.5677894736842105
2018-02-19 03:00:00,293.69,1013,78,3.09,0,,,,,1,113.0,33.42585,0.49425
2018-02-19 04:00:00,292.81,1014,83,4.63,160,,,,,75,66.0,32.560647058823534,0.7439411764705882
2018-02-19 05:00:00,292.76,1013,83,6.17,160,,,,,90,82.0,34.255529411764705,0.5927058823529412
2018-02-19 06:00:00,293.58,1013,80,5.1,170,,,,,90,160.0,34.79631578947369,0.6023684210526316
2018-02-19 07:00:00,293.6,1013,78,4.63,170,,,,,90,457.0,34.73785,0.6387
2018-02-19 08:00:00,293.74,1013,83,2.57,170,,,,,90,653.0,18.365304347826086,3.5724782608695653
2018-02-19 09:00:00,293.93,1013,83,2.57,0,,,,,90,735.0,20.1634,3.4305
2018-02-19 10:00:00,294.01,1013,83,2.57,0,,,,,90,599.0,17.425478260869564,3.902086956521739
2018-02-19 11:00:00,293.9,1013,83,2.06,0,,,,,90,658.0,17.322260869565216,3.0296086956521737
2018-02-19 12:00:00,293.96,1014,84,1.5,0,,,,,90,883.0,18.918318181818183,4.538136363636363
2018-02-19 13:00:00,293.77,1014,83,2.06,180,,,,,90,916.0,18.273333333333333,4.264857142857143
2018-02-19 14:00:00,293.79,1013,83,3.09,160,,,,,90,930.0,19.781904761904762,3.6856190476190482
2018-02-19 15:00:00,294.62,1014,83,3.09,170,,,,,90,985.0,18.039272727272728,3.0030909090909086
2018-02-19 16:00:00,296.28,1013,73,4.63,170,,,,,75,975.0,19.49404347826087,3.7172608695652167
2018-02-19 17:00:00,297.28,1013,65,5.66,160,,,,,90,1041.0,19.431428571428565,3.707142857142857
2018-02-19 18:00:00,298.12,1013,60,5.1,170,,,,,90,984.0,17.898545454545452,4.144636363636364
2018-02-19 19:00:00,299.54,1011,54,7.2,180,,,,,40,827.0,23.190809523809524,0.7474761904761905
2018-02-19 20:00:00,298.76,1010,58,5.14,170,,,,,75,636.0,27.47166666666667,0.7838095238095238
2018-02-19 21:00:00,298.81,1010,58,5.66,170,,,,,75,517.0,28.560047619047623,0.8650476190476191
2018-02-19 22:00:00,298.81,1010,61,4.63,170,,,,,75,409.0,30.28861904761905,0.909095238095238
2018-02-19 23:00:00,297.42,1010,68,5.1,170,,,,,90,292.0,27.737380952380953,0.8345714285714286
2018-02-20 00:00:00,297.07,1010,68,5.7,160,,,,,90,215.0,28.9968,0.8182
2018-02-20 01:00:00,296.35,1010,73,6.17,150,,,,,75,135.0,30.645,0.6055294117647059
2018-02-20 02:00:00,296.1,1011,73,5.66,160,,,,,75,69.0,30.8316875,0.5839375
2018-02-20 03:00:00,295.96,1011,78,6.17,150,,,,,90,58.0,24.69705882352941,0.6406470588235295
2018-02-20 04:00:00,295.97,1011,78,6.17,160,,,,,90,36.0,35.510307692307684,0.5736923076923077
2018-02-20 05:00:00,295.97,1012,78,2.57,0,,,,,90,68.0,43.78472222222222,0.4421111111111111
2018-02-20 06:00:00,295.99,1012,78,4.6,160,,,,,90,205.0,35.067444444444455,0.5710555555555555
2018-02-20 07:00:00,295.98,1011,73,4.63,170,,,,,90,712.0,28.531285714285715,0.8958571428571429
2018-02-20 08:00:00,296.0,1011,73,5.14,160,,,,,90,1016.0,20.439227272727273,4.3104545454545455
2018-02-20 09:00:00,295.28,1012,78,4.12,170,,,,,90,1027.0,18.26086363636364,3.081136363636364
2018-02-20 10:00:00,294.97,1012,78,3.09,0,,,,,90,691.0,19.29773913043478,3.2019130434782612
2018-02-20 11:00:00,294.52,1013,81,3.6,160,,,,,90,748.0,18.835291666666667,3.211375
2018-02-20 12:00:00,294.51,1013,84,3.6,160,,,,,90,910.0,17.1085,2.9825454545454546
2018-02-20 13:00:00,294.18,1013,83,4.63,150,,,,,75,939.0,17.084652173913042,3.3504782608695654
2018-02-20 14:00:00,294.18,1013,83,6.69,150,,,,,20,871.0,20.36386956521739,3.5158260869565217
2018-02-20 15:00:00,294.67,1014,81,4.1,150,,,,,90,850.0,16.539608695652174,3.9000869565217386
2018-02-20 16:00:00,295.93,1014,73,5.14,160,,,,,90,985.0,20.231608695652174,3.3680000000000003
2018-02-20 17:00:00,294.8,1014,96,1.5,0,1.2,,,,100,1195.0,19.73525,3.488583333333333
2018-02-20 17:00:00,294.8,1014,96,1.5,0,1.2,,,,100,1195.0,19.73525,3.488583333333333
2018-02-20 18:00:00,294.39,1013,96,3.1,150,,,,,90,1220.0,19.198166666666665,3.421666666666667
2018-02-20 19:00:00,295.18,1013,93,3.1,170,1.0,,,,90,993.0,23.584238095238096,0.7607619047619048
2018-02-20 19:00:00,295.18,1013,93,3.1,170,1.0,,,,90,993.0,23.584238095238096,0.7607619047619048
2018-02-20 20:00:00,294.97,1012,94,2.57,0,0.5,,,,90,618.0,27.12280952380952,0.9313809523809524
2018-02-20 20:00:00,294.97,1012,94,2.57,0,0.5,,,,90,618.0,27.12280952380952,0.9313809523809524
2018-02-20 21:00:00,295.3,1012,88,4.63,150,,1.0,,,90,536.0,29.687952380952378,0.9275238095238096
2018-02-20 22:00:00,295.23,1012,88,4.63,160,,,,,90,497.0,26.0138,0.70595
2018-02-20 23:00:00,295.29,1011,94,4.12,160,,,,,90,271.0,35.76415789473684,0.6781578947368421
2018-02-21 00:00:00,295.35,1012,87,2.6,170,,,,,90,193.0,30.04795,0.7083
2018-02-21 01:00:00,295.61,1013,88,3.09,190,,,,,90,118.0,32.8753,1.07735
2018-02-21 02:00:00,295.26,1014,88,2.57,180,,,,,90,70.0,39.0665,0.6733125
2018-02-21 03:00:00,294.97,1015,88,1.54,170,,,,,20,51.0,30.91782352941177,0.5685882352941176
2018-02-21 04:00:00,294.9,1016,88,1.54,160,,,,,90,44.0,33.181705882352944,1.3328823529411764
2018-02-21 05:00:00,294.94,1016,88,2.57,120,,,,,90,79.0,35.036411764705875,0.6315882352941177
2018-02-21 06:00:00,294.75,1016,90,3.1,140,0.3,,,,90,308.0,30.271,0.7312222222222222
2018-02-21 07:00:00,294.68,1016,88,3.09,150,,,,,75,742.0,29.989476190476193,0.7466190476190476
2018-02-21 08:00:00,294.6,1016,83,3.09,0,,,,,75,1020.0,18.504608695652173,4.4664347826086965
2018-02-21 09:00:00,288.13,1017,87,5.14,20,,0.3,,,75,974.0,15.983739130434785,3.524130434782609
2018-02-21 10:00:00,282.74,1018,87,3.6,340,,,,,90,680.0,17.95140909090909,3.0055454545454547
2018-02-21 11:00:00,281.31,1020,87,3.6,350,,,,,90,714.0,19.75857142857143,3.8887619047619046
2018-02-21 12:00:00,280.62,1020,89,5.1,350,,,,,90,831.0,18.45686363636364,3.2563181818181817
2018-02-21 13:00:00,279.96,1021,87,3.6,360,,,,,90,909.0,17.428652173913044,3.9997391304347834
2018-02-21 14:00:00,279.23,1021,87,5.14,360,,,,,90,784.0,19.238238095238096,3.5619523809523814
2018-02-21 15:00:00,279.11,1021,87,3.09,30,0.3,0.3,,,90,916.0,18.357136363636364,3.761909090909091
2018-02-21 16:00:00,279.14,1022,87,3.6,360,,,,,90,1093.0,19.74563636363636,4.220636363636364
2018-02-21 17:00:00,279.18,1022,87,3.09,360,1.0,,,,90,1187.0,18.00186956521739,2.733391304347826
2018-02-21 17:00:00,279.18,1022,87,3.09,360,1.0,,,,90,1187.0,18.00186956521739,2.733391304347826
2018-02-21 18:00:00,279.02,1023,88,5.1,350,0.7,,,,90,1324.0,15.710869565217392,3.1038695652173915
2018-02-21 19:00:00,278.55,1022,87,5.14,340,0.5,,,,90,1090.0,21.28942857142857,0.7338571428571429
2018-02-21 19:00:00,278.55,1022,87,5.14,340,0.5,,,,90,1090.0,21.28942857142857,0.7338571428571429
2018-02-21 20:00:00,277.78,1022,93,4.12,340,,,,,90,708.0,25.63528571428572,0.9392380952380952
2018-02-21 21:00:00,277.58,1022,93,3.6,330,,0.65,,,90,581.0,28.3143,0.76405
2018-02-21 22:00:00,277.45,1022,87,3.6,350,0.3,,,,90,483.0,25.712857142857146,1.0572857142857144
2018-02-21 23:00:00,277.82,1022,93,2.06,0,0.3,,,,90,287.0,34.9052,0.70785
2018-02-22 00:00:00,279.14,1023,88,3.1,340,0.3,,,,90,226.0,35.34075,0.65285
2018-02-22 01:00:00,279.13,1024,88,4.1,320,,,,,90,151.0,32.5729,1.0899
2018-02-22 02:00:00,279.28,1024,93,3.6,330,,,,,90,70.0,28.970105263157894,0.5744210526315789
2018-02-22 03:00:00,278.76,1024,87,3.6,330,,0.5,,,90,59.0,27.881999999999998,0.7144705882352941
2018-02-22 04:00:00,278.32,1025,93,3.09,340,,,,,90,39.0,36.28969230769231,0.6203846153846153
2018-02-22 05:00:00,278.37,1025,87,2.57,350,,,,,90,76.0,33.9686,0.8056
2018-02-22 06:00:00,277.55,1025,89,2.1,340,,,,,90,223.0,35.4078,0.77815
2018-02-22 07:00:00,277.21,1025,93,2.57,360,,,,,90,771.0,25.137285714285717,0.7556666666666667
2018-02-22 08:00:00,277.18,1024,87,3.6,340,,,,,90,1042.0,19.940571428571428,3.2687619047619045
2018-02-22 09:00:00,276.88,1024,93,3.09,340,,,,,90,951.0,19.435772727272727,3.800454545454545
2018-02-22 10:00:00,276.45,1024,93,2.57,350,,,,,90,617.0,20.38717391304348,3.240869565217391
2018-02-22 11:00:00,276.29,1024,93,2.57,360,0.3,,,,90,701.0,18.28170833333333,3.4545416666666666
2018-02-22 11:00:00,276.29,1024,93,2.57,360,0.3,,,,90,701.0,18.28170833333333,3.4545416666666666
2018-02-22 12:00:00,276.14,1024,95,3.6,360,,,,,90,865.0,17.70704545454545,3.997272727272727
2018-02-22 13:00:00,276.12,1024,93,2.06,350,0.3,,,,90,940.0,18.26834782608696,3.3702608695652176
2018-02-22 13:00:00,276.12,1024,93,2.06,350,0.3,,,,90,940.0,18.26834782608696,3.3702608695652176
2018-02-22 14:00:00,276.13,1025,93,2.57,340,1.3,,,,90,827.0,17.604681818181817,4.074454545454546
2018-02-22 15:00:00,276.26,1025,93,2.06,350,,1.65,,,90,931.0,19.554772727272727,3.865681818181818
2018-02-22 15:00:00,276.26,1025,93,2.06,350,,1.65,,,90,931.0,19.554772727272727,3.865681818181818
2018-02-22 16:00:00,276.78,1025,100,2.06,350,,,,,90,1126.0,19.368086956521736,3.6224347826086962
2018-02-22 17:00:00,277.1,1025,93,2.06,340,,,,,90,1353.0,17.787125,2.955625
2018-02-22 18:00:00,277.56,1025,92,2.6,340,,,,,90,1289.0,16.900727272727273,3.326363636363636
2018-02-22 19:00:00,278.13,1024,93,3.09,320,,,,,90,1101.0,20.734954545454546,0.8358181818181818
2018-02-22 20:00:00,278.81,1023,87,2.06,340,0.3,,,,90,734.0,25.57586363636364,0.9693636363636364
2018-02-22 21:00:00,279.17,1023,93,2.57,350,0.3,0.5,,,90,647.0,26.39223809523809,0.8165238095238095
2018-02-22 22:00:00,279.22,1023,100,1.54,0,,,,,90,605.0,28.08565,0.71045
2018-02-22 23:00:00,279.65,1023,93,1.54,350,,,,,90,511.0,24.908809523809524,0.7760952380952381
2018-02-23 00:00:00,279.94,1023,95,1.5,350,,,,,90,373.0,28.086380952380953,0.5866190476190476
2018-02-23 01:00:00,279.95,1023,93,2.57,350,,,,,90,297.0,26.98314285714286,0.9356666666666666
2018-02-23 02:00:00,279.56,1024,100,1.54,350,,,,,90,151.0,26.18355,1.23455
2018-02-23 03:00:00,279.17,1024,100,2.57,340,,,,,90,122.0,31.1473,0.5428499999999999
2018-02-23 04:00:00,279.14,1024,96,2.1,90,0.7,,,,90,87.0,27.9921875,0.5596875
2018-02-23 04:00:00,279.14,1024,96,2.1,90,0.7,,,,90,87.0,27.9921875,0.5596875
2018-02-23 04:00:00,279.14,1024,96,2.1,90,0.7,,,,90,87.0,27.9921875,0.5596875
2018-02-23 05:00:00,279.15,1024,100,1.84,357,6.6,,,,90,100.0,29.644,0.7731052631578947
2018-02-23 05:00:00,279.15,1024,100,1.84,357,6.6,,,,90,100.0,29.644,0.7731052631578947
2018-02-23 06:00:00,279.49,1024,93,2.06,0,0.25,,,,90,253.0,29.090999999999998,0.47200000000000003
2018-02-23 06:00:00,279.49,1024,93,2.06,0,0.25,,,,90,253.0,29.090999999999998,0.47200000000000003
2018-02-23 06:00:00,279.49,1024,93,2.06,0,0.25,,,,90,253.0,29.090999999999998,0.47200000000000003
2018-02-23 07:00:00,279.6,1024,93,1.96,44,0.55,,,,90,719.0,20.721238095238093,0.7346190476190476
2018-02-23 08:00:00,279.79,1024,93,1.54,0,,,,,90,937.0,23.107565217391304,3.370608695652174
2018-02-23 09:00:00,279.53,1023,93,1.54,340,,1.0,,,90,948.0,18.92586363636364,3.2375454545454545
2018-02-23 09:00:00,279.53,1023,93,1.54,340,,1.0,,,90,948.0,18.92586363636364,3.2375454545454545
2018-02-23 10:00:00,279.59,1022,93,1.54,30,,,,,90,722.0,18.867639999999998,3.7973199999999996
2018-02-23 11:00:00,279.7,1021,93,1.54,0,0.5,,,,90,708.0,17.606086956521736,3.331652173913044
2018-02-23 11:00:00,279.7,1021,93,1.54,0,0.5,,,,90,708.0,17.606086956521736,3.331652173913044
2018-02-23 12:00:00,279.98,1022,96,1.33,30,,,,,90,907.0,18.107619047619046,3.7732380952380953
2018-02-23 13:00:00,279.87,1022,93,1.54,0,2.4,,,,90,973.0,18.83383333333333,2.8775833333333334
2018-02-23 13:00:00,279.87,1022,93,1.54,0,2.4,,,,90,973.0,18.83383333333333,2.8775833333333334
2018-02-23 14:00:00,280.74,1021,93,2.77,104,1.4,,,,90,969.0,17.372458333333334,4.699666666666666
2018-02-23 15:00:00,281.86,1022,93,2.93,126,,5.95,,,90,1040.0,19.144136363636363,2.980772727272728
2018-02-23 15:00:00,281.86,1022,93,2.93,126,,5.95,,,90,1040.0,19.144136363636363,2.980772727272728
2018-02-23 16:00:00,283.15,1022,96,3.02,128,,,,,90,1199.0,18.738,3.2404761904761905
2018-02-23 17:00:00,283.92,1022,100,3.38,132,,,,,90,1218.0,19.15995833333333,3.32475
2018-02-23 18:00:00,285.57,1021,100,1.5,0,,,,,90,1221.0,17.339173913043478,3.1351304347826088
2018-02-23 19:00:00,286.49,1020,100,3.09,100,,,,,90,1077.0,23.128,0.8412380952380952
2018-02-23 20:00:00,287.87,1019,94,2.57,0,,,,,90,796.0,24.438047619047623,0.7365714285714285
2018-02-23 21:00:00,289.63,1018,94,1.54,100,,,,,90,796.0,21.73428571428572,0.8815714285714286
2018-02-23 22:00:00,290.7,1017,88,2.28,162,,,,,90,712.0,22.10385,0.8903
2018-02-23 23:00:00,290.88,1016,88,1.54,70,,,,,90,587.0,24.360476190476195,0.9313333333333332
2018-02-24 00:00:00,290.65,1016,93,2.5,142,,,,,90,504.0,25.079857142857147,0.6653809523809524
2018-02-24 01:00:00,290.21,1016,88,3.06,140,,,,,90,353.0,29.29542857142857,1.0515714285714286
2018-02-24 02:00:00,289.75,1016,100,3.35,144,,,,,90,293.0,26.184809523809523,0.8400476190476189
2018-02-24 03:00:00,289.98,1016,94,1.54,40,,,,,90,256.0,27.486666666666668,0.7941904761904762
2018-02-24 04:00:00,289.56,1016,94,1.54,80,,,,,90,95.0,37.6094,0.4576666666666666
2018-02-24 05:00:00,290.21,1016,94,1.54,90,,,,,90,105.0,34.1208,0.4256
2018-02-24 06:00:00,291.31,1015,90,4.28,157,,,,,90,107.0,30.65935294117647,1.0091764705882351
2018-02-24 07:00:00,291.51,1015,94,1.54,140,,,,,90,243.0,24.814904761904764,0.7876190476190477
2018-02-24 08:00:00,291.73,1015,94,2.57,150,,,,,90,431.0,16.217782608695654,3.168869565217391
2018-02-24 09:00:00,292.6,1013,94,3.09,140,,,,,90,462.0,16.106478260869565,3.6839130434782614
2018-02-24 10:00:00,293.47,1013,94,3.09,160,0.3,,,,90,485.0,16.56809523809524,4.542190476190476
2018-02-24 10:00:00,293.47,1013,94,3.09,160,0.3,,,,90,485.0,16.56809523809524,4.542190476190476
2018-02-24 11:00:00,293.78,1011,88,3.6,150,0.3,,,,90,810.0,17.36576,2.9232400000000003
2018-02-24 11:00:00,293.78,1011,88,3.6,150,0.3,,,,90,810.0,17.36576,2.9232400000000003
2018-02-24 12:00:00,293.77,1011,92,3.1,180,,,,,90,907.0,16.98832,3.31304
2018-02-24 13:00:00,293.74,1012,88,3.6,170,,,,,90,903.0,17.34208695652174,3.582478260869565
2018-02-24 14:00:00,293.92,1012,88,4.12,170,,,,,90,943.0,15.482130434782608,3.152608695652174
2018-02-24 15:00:00,294.49,1012,88,4.12,180,,,,,90,954.0,17.46534782608696,3.103217391304348
2018-02-24 16:00:00,295.0,1012,83,4.63,180,,,,,75,993.0,16.73913043478261,3.358
2018-02-24 17:00:00,295.18,1012,83,3.09,190,,,,,90,949.0,17.03,3.139695652173913
2018-02-24 18:00:00,296.01,1013,78,3.1,0,,,,,90,907.0,17.523904761904767,3.7487142857142857
2018-02-24 19:00:00,296.13,1012,78,4.12,200,,,,,90,896.0,21.997380952380947,1.0867619047619048
2018-02-24 20:00:00,296.2,1011,78,3.09,0,,,,,75,957.0,19.965333333333334,0.9196666666666666
2018-02-24 21:00:00,296.6,1010,78,2.06,0,,,,,90,748.0,22.313666666666666,0.8671428571428572
2018-02-24 22:00:00,296.67,1010,78,2.57,220,,,,,90,713.0,22.49,0.8982727272727273
2018-02-24 23:00:00,296.23,1011,78,1.54,0,,,,,20,613.0,23.38131818181818,0.7735909090909091
2018-02-25 00:00:00,295.8,1011,78,2.1,170,,,,,40,524.0,25.70033333333333,0.8405714285714285
2018-02-25 01:00:00,293.42,1012,83,2.07,214,,,,,1,415.0,30.44857142857143,0.7639047619047619
2018-02-25 02:00:00,293.14,1012,83,1.21,315,,,,,1,334.0,31.6148,0.7336
2018-02-25 03:00:00,292.15,1014,78,4.63,30,,,,,90,356.0,29.71233333333333,0.7544761904761904
2018-02-25 04:00:00,290.8,1015,64,1.54,0,,,,,40,107.0,30.0857,0.86925
2018-02-25 05:00:00,290.17,1015,59,2.57,0,,,,,90,74.0,42.470294117647065,0.509235294117647
2018-02-25 06:00:00,290.02,1015,62,3.64,21,,,,,40,85.0,41.8235625,0.446625
2018-02-25 07:00:00,289.59,1015,63,3.59,28,,,,,90,123.0,39.51435294117647,0.4834705882352941
2018-02-25 08:00:00,289.06,1015,63,2.57,30,,,,,90,185.0,15.5955,3.67305
2018-02-25 09:00:00,288.23,1015,59,1.54,10,,,,,40,296.0,16.50595238095238,3.2230476190476187
2018-02-25 10:00:00,287.91,1015,63,1.54,0,,,,,90,418.0,16.914,3.819818181818182
2018-02-25 11:00:00,287.85,1015,63,1.54,360,,,,,90,632.0,16.944333333333333,4.505809523809524
2018-02-25 12:00:00,287.59,1015,69,2.1,0,,,,,90,747.0,17.242,3.698545454545455
2018-02-25 13:00:00,287.04,1015,72,2.06,0,,,,,90,871.0,17.755086956521737,3.7095217391304343
2018-02-25 14:00:00,287.13,1016,72,2.06,20,,,,,90,865.0,16.745952380952378,3.974428571428572
2018-02-25 15:00:00,287.09,1017,77,3.09,350,,,,,90,800.0,19.748590909090904,3.8999090909090914
2018-02-25 16:00:00,288.45,1017,67,2.57,0,,,,,90,862.0,16.603454545454547,4.619545454545454
2018-02-25 17:00:00,289.63,1017,59,1.54,0,,,,,90,804.0,18.812409090909085,3.3566818181818183
2018-02-25 18:00:00,289.71,1017,62,1.5,0,,,,,90,879.0,17.495434782608694,2.954043478260869
2018-02-25 19:00:00,289.45,1016,68,2.57,360,,,,,90,864.0,23.71866666666667,0.8170000000000001
2018-02-25 20:00:00,288.03,1015,82,3.09,360,1.4,,,,90,713.0,22.12814285714286,0.966095238095238
2018-02-25 21:00:00,290.14,1014,64,2.57,0,0.3,1.55,,,1,480.0,26.34527272727273,0.7547272727272727
2018-02-25 22:00:00,290.57,1014,60,2.06,10,,,,,20,461.0,27.667952380952386,0.7793809523809524
2018-02-25 23:00:00,290.49,1015,64,2.06,0,,,,,1,301.0,34.61142105263158,0.8767368421052631
2018-02-26 00:00:00,290.46,1015,67,2.1,30,,,,,0,210.0,28.605888888888888,0.4822222222222222
2018-02-26 01:00:00,287.7,1016,77,1.77,77,,,,,1,126.0,38.7001875,0.565
2018-02-26 02:00:00,286.28,1017,88,1.89,83,,,,,1,78.0,29.2246,0.5326
2018-02-26 03:00:00,285.14,1018,88,1.54,10,,,,,1,54.0,33.596000000000004,0.6605
2018-02-26 04:00:00,284.54,1018,94,1.47,162,,,,,1,41.0,25.74642857142857,0.4328571428571429
2018-02-26 05:00:00,284.21,1018,92,1.72,185,,,,,90,72.0,37.641866666666665,0.772
2018-02-26 06:00:00,284.09,1018,96,1.29,218,,,,,90,213.0,42.81035294117647,0.6515294117647059
2018-02-26 07:00:00,283.31,1018,94,2.06,350,,,,,90,638.0,28.18454545454545,1.1005454545454545
2018-02-26 08:00:00,282.72,1019,96,1.5,0,,,,,90,1035.0,18.50918181818182,2.4330454545454545
2018-02-26 09:00:00,282.93,1020,92,3.04,337,,,,,1,970.0,18.327083333333334,3.6372916666666666
2018-02-26 10:00:00,282.56,1021,93,1.54,10,,,,,1,721.0,18.39883333333333,3.91225
2018-02-26 11:00:00,282.57,1021,100,2.01,356,,,,,90,650.0,19.26782608695652,3.958173913043478
2018-02-26 12:00:00,282.2,1022,92,2.29,354,,,,,90,869.0,19.71090476190476,3.499190476190476
2018-02-26 13:00:00,282.01,1022,100,2.66,354,,,,,90,921.0,17.217363636363636,4.106590909090909
2018-02-26 14:00:00,282.38,1023,100,2.81,355,,,,,90,888.0,18.173571428571428,4.442238095238095
2018-02-26 15:00:00,283.95,1024,87,1.54,0,,,,,1,889.0,22.421565217391304,3.469347826086957
2018-02-26 16:00:00,285.35,1024,67,1.54,0,,,,,1,1068.0,19.325333333333333,3.1851666666666665
2018-02-26 17:00:00,286.84,1024,55,1.54,0,,,,,1,1253.0,18.684652173913047,3.2035652173913043
2018-02-26 18:00:00,289.13,1024,50,2.6,20,,,,,60,1226.0,17.81068181818182,3.6614090909090913
2018-02-26 19:00:00,290.54,1023,53,2.57,0,,,,,1,976.0,22.691666666666666,0.7241428571428571
2018-02-26 20:00:00,291.43,1022,52,3.6,100,,,,,1,655.0,27.274809523809523,0.7495714285714286
2018-02-26 21:00:00,292.17,1021,60,2.06,0,,,,,1,530.0,29.250238095238096,0.9782380952380952
2018-02-26 22:00:00,292.64,1021,56,2.06,0,,,,,1,439.0,26.00559090909091,0.8634999999999999
2018-02-26 23:00:00,293.03,1021,56,2.57,0,,,,,1,354.0,32.12035,0.79725
2018-02-27 00:00:00,292.15,1021,52,2.6,120,,,,,83,194.0,31.78935,0.6084499999999999
2018-02-27 01:00:00,290.35,1021,56,2.06,110,,,,,75,111.0,36.327222222222225,0.6835555555555556
2018-02-27 02:00:00,289.96,1021,64,2.57,100,,,,,75,61.0,31.4083125,0.455125
2018-02-27 03:00:00,288.4,1022,68,2.06,100,,,,,90,54.0,32.86946666666667,0.8306666666666667
2018-02-27 04:00:00,286.93,1022,72,2.22,97,,,,,1,36.0,50.6826,0.4293
2018-02-27 05:00:00,286.45,1022,77,2.06,80,,,,,1,65.0,41.28073333333333,0.4275333333333333
2018-02-27 06:00:00,287.86,1021,69,2.1,0,,,,,40,294.0,33.78475,0.77715
2018-02-27 07:00:00,287.99,1020,72,1.54,110,,,,,90,734.0,26.416999999999998,2.910181818181818
2018-02-27 08:00:00,288.08,1020,72,3.6,140,,,,,90,993.0,20.69142857142857,2.3319047619047617
2018-02-27 09:00:00,288.21,1020,86,1.5,110,,,,,90,1000.0,18.06895454545455,3.5853636363636365
2018-02-27 10:00:00,288.36,1019,88,1.54,110,,,,,90,791.0,18.05217391304348,3.328434782608696
2018-02-27 11:00:00,288.87,1018,82,2.77,127,,,,,90,690.0,18.16436363636364,3.022181818181818
2018-02-27 12:00:00,288.87,1018,92,3.17,124,,,,,90,867.0,18.976857142857146,3.5748571428571427
2018-02-27 13:00:00,288.87,1018,94,3.09,0,0.3,,,,90,803.0,17.918181818181818,3.800363636363637
2018-02-27 13:00:00,288.87,1018,94,3.09,0,0.3,,,,90,803.0,17.918181818181818,3.800363636363637
2018-02-27 14:00:00,289.29,1018,100,2.06,0,0.3,,,,90,848.0,17.808,4.078333333333333
2018-02-27 14:00:00,289.29,1018,100,2.06,0,0.3,,,,90,848.0,17.808,4.078333333333333
2018-02-27 15:00:00,290.02,1018,94,2.06,140,,0.3,,,90,904.0,18.400181818181817,3.255590909090909
2018-02-27 15:00:00,290.02,1018,94,2.06,140,,0.3,,,90,904.0,18.400181818181817,3.255590909090909
